tRecord,energyRecord
30983,-292.80757354703405
30984,-292.80757354703405
30985,-292.80757354703405
30986,-292.80757354703405
30987,-292.80757354703405
30988,-292.80757354703405
30989,-292.78845139534064
30990,-292.78845139534064
30991,-292.78845139534064
30992,-292.78845139534064
30993,-292.78845139534064
30994,-292.78845139534064
30995,-292.7911855576332
30996,-292.7911855576332
30997,-292.7911855576332
30998,-292.7911855576332
30999,-292.7911855576332
31000,-292.8737510748947
31001,-292.8737510748947
31002,-292.8953941305532
31003,-292.8953941305532
31004,-292.8953941305532
31005,-292.8938818601789
31006,-292.8938818601789
31007,-292.8938818601789
31008,-292.8938818601789
31009,-292.90152577326444
31010,-292.90152577326444
31011,-292.90152577326444
31012,-292.9051597611336
31013,-292.8728234361311
31014,-292.8728234361311
31015,-292.8716487939503
31016,-292.8716487939503
31017,-292.88425814383487
31018,-292.88425814383487
31019,-292.88425814383487
31020,-292.88425814383487
31021,-292.88425814383487
31022,-292.88425814383487
31023,-292.88425814383487
31024,-292.88425814383487
31025,-292.88425814383487
31026,-292.88425814383487
31027,-292.88425814383487
31028,-292.88425814383487
31029,-292.88425814383487
31030,-292.88425814383487
31031,-292.88425814383487
31032,-292.88425814383487
31033,-292.88425814383487
31034,-292.88425814383487
31035,-292.88425814383487
31036,-292.88425814383487
31037,-292.88425814383487
31038,-292.88425814383487
31039,-292.88425814383487
31040,-292.88425814383487
31041,-292.88425814383487
31042,-292.88425814383487
31043,-292.88425814383487
31044,-292.88425814383487
31045,-292.88425814383487
31046,-292.88425814383487
31047,-292.88425814383487
31048,-292.88425814383487
31049,-292.88425814383487
31050,-292.88425814383487
31051,-292.88425814383487
31052,-292.88425814383487
31053,-292.88425814383487
31054,-292.88425814383487
31055,-292.88425814383487
31056,-292.88425814383487
31057,-292.88425814383487
31058,-292.8848330578856
31059,-292.8848330578856
31060,-292.9083620918797
31061,-292.9083620918797
31062,-292.9083620918797
31063,-292.9083620918797
31064,-292.9083620918797
31065,-292.9083620918797
31066,-292.9083620918797
31067,-292.9083620918797
31068,-292.9083620918797
31069,-292.9083620918797
31070,-292.9083620918797
31071,-292.9083620918797
31072,-292.9083620918797
31073,-292.93923187963475
31074,-292.93923187963475
31075,-292.93923187963475
31076,-292.93923187963475
31077,-292.93923187963475
31078,-292.93923187963475
31079,-292.93923187963475
31080,-292.93923187963475
31081,-292.93923187963475
31082,-292.93923187963475
31083,-292.93923187963475
31084,-292.93923187963475
31085,-292.93923187963475
31086,-292.8760312498778
31087,-292.8760312498778
31088,-292.8760312498778
31089,-292.8760312498778
31090,-292.8760312498778
31091,-292.8760312498778
31092,-292.8760312498778
31093,-292.8702804781621
31094,-292.8702804781621
31095,-292.8702804781621
31096,-292.87046114370975
31097,-292.8708692724678
31098,-292.8708692724678
31099,-292.8708692724678
31100,-292.8708692724678
31101,-292.8708692724678
31102,-292.8708692724678
31103,-292.8708692724678
31104,-292.8708692724678
31105,-292.8708692724678
31106,-292.8708692724678
31107,-292.8708692724678
31108,-292.8708692724678
31109,-292.8708692724678
31110,-292.8708692724678
31111,-292.8708692724678
31112,-292.8708692724678
31113,-292.8708692724678
31114,-292.8708692724678
31115,-292.8708692724678
31116,-292.8708692724678
31117,-292.90239365289807
31118,-292.90239365289807
31119,-292.91941510368594
31120,-292.90133228479624
31121,-292.90133228479624
31122,-292.90133228479624
31123,-292.90133228479624
31124,-292.900115901763
31125,-292.900115901763
31126,-292.900115901763
31127,-292.900115901763
31128,-292.900115901763
31129,-292.900115901763
31130,-292.900115901763
31131,-292.900115901763
31132,-292.900115901763
31133,-292.900115901763
31134,-292.900115901763
31135,-292.900115901763
31136,-292.900115901763
31137,-292.900115901763
31138,-292.90156307249214
31139,-292.90156307249214
31140,-292.90156307249214
31141,-292.9038337419948
31142,-292.9578616770702
31143,-292.9578616770702
31144,-292.9578616770702
31145,-292.9578616770702
31146,-292.9578616770702
31147,-292.9578616770702
31148,-292.9578616770702
31149,-292.9578616770702
31150,-292.9578616770702
31151,-292.9578616770702
31152,-292.9578616770702
31153,-292.9578616770702
31154,-292.9578616770702
31155,-292.9578616770702
31156,-292.9578616770702
31157,-292.9578616770702
31158,-292.94904365145715
31159,-292.92997757300947
31160,-292.92997757300947
31161,-292.92997757300947
31162,-292.9835908482181
31163,-292.9835908482181
31164,-292.9835908482181
31165,-292.9835908482181
31166,-292.9835908482181
31167,-292.9835908482181
31168,-292.9835908482181
31169,-292.96508611870655
31170,-292.96508611870655
31171,-292.96508611870655
31172,-292.96508611870655
31173,-292.96508611870655
31174,-292.96508611870655
31175,-292.96508611870655
31176,-292.96508611870655
31177,-292.96508611870655
31178,-292.96508611870655
31179,-292.96508611870655
31180,-292.96508611870655
31181,-292.96508611870655
31182,-292.96508611870655
31183,-292.96508611870655
31184,-292.96508611870655
31185,-292.96508611870655
31186,-292.96508611870655
31187,-292.9578410003293
31188,-292.94925957153237
31189,-292.94925957153237
31190,-292.94925957153237
31191,-292.94925957153237
31192,-292.94925957153237
31193,-292.94925957153237
31194,-292.9502809661286
31195,-292.9502809661286
31196,-292.9502809661286
31197,-292.9502809661286
31198,-292.9502809661286
31199,-292.9502809661286
31200,-292.9502809661286
31201,-293.00435414474356
31202,-293.00435414474356
31203,-293.00435414474356
31204,-293.00435414474356
31205,-293.00435414474356
31206,-293.0063636168514
31207,-293.0063636168514
31208,-293.0063636168514
31209,-293.0063636168514
31210,-293.0063636168514
31211,-293.0063636168514
31212,-293.0063636168514
31213,-293.0063636168514
31214,-293.0063636168514
31215,-293.0063636168514
31216,-293.0063636168514
31217,-293.0063636168514
31218,-293.0063636168514
31219,-293.0063636168514
31220,-293.0063636168514
31221,-293.0063636168514
31222,-293.0063636168514
31223,-293.0063636168514
31224,-293.0063636168514
31225,-293.0063636168514
31226,-293.0063636168514
31227,-293.0063636168514
31228,-293.0063636168514
31229,-293.0063636168514
31230,-293.0063636168514
31231,-293.0063636168514
31232,-293.0063636168514
31233,-293.0063636168514
31234,-293.0063636168514
31235,-293.0063636168514
31236,-293.0063636168514
31237,-293.0348859003476
31238,-293.0348859003476
31239,-293.0348859003476
31240,-293.0348859003476
31241,-293.03369070707913
31242,-293.03369070707913
31243,-293.03369070707913
31244,-293.03369070707913
31245,-293.03369070707913
31246,-293.03369070707913
31247,-293.03369070707913
31248,-293.03369070707913
31249,-293.03369070707913
31250,-293.03369070707913
31251,-293.03369070707913
31252,-293.03369070707913
31253,-293.03369070707913
31254,-293.03369070707913
31255,-293.03369070707913
31256,-293.03369070707913
31257,-293.03369070707913
31258,-293.0447522688533
31259,-293.0447522688533
31260,-293.0447522688533
31261,-293.0447522688533
31262,-293.0447522688533
31263,-293.0447522688533
31264,-293.0447522688533
31265,-293.0447522688533
31266,-293.0447522688533
31267,-293.0447522688533
31268,-293.04466171528344
31269,-293.04466171528344
31270,-293.04466171528344
31271,-293.04903659115644
31272,-293.04903659115644
31273,-293.06880131519586
31274,-293.02966547144564
31275,-293.02966547144564
31276,-293.02966547144564
31277,-293.0113417629951
31278,-293.0113417629951
31279,-293.0113417629951
31280,-293.0113417629951
31281,-292.97430657662727
31282,-292.97430657662727
31283,-292.97430657662727
31284,-292.97430657662727
31285,-292.97430657662727
31286,-292.97430657662727
31287,-292.96121637900154
31288,-292.96121637900154
31289,-292.96121637900154
31290,-292.96121637900154
31291,-292.96121637900154
31292,-292.96121637900154
31293,-292.96121637900154
31294,-292.96121637900154
31295,-292.96121637900154
31296,-292.96121637900154
31297,-292.96121637900154
31298,-292.96121637900154
31299,-292.98801998134036
31300,-292.9387862976577
31301,-292.9387862976577
31302,-292.9387862976577
31303,-292.9387862976577
31304,-292.9387862976577
31305,-292.9387862976577
31306,-292.9387862976577
31307,-292.9387862976577
31308,-292.9387862976577
31309,-292.9387862976577
31310,-292.9387862976577
31311,-292.9387862976577
31312,-292.9387862976577
31313,-292.9387862976577
31314,-292.9387862976577
31315,-292.9387862976577
31316,-292.9387862976577
31317,-292.87559039810515
31318,-292.87559039810515
31319,-292.87559039810515
31320,-292.89665806135775
31321,-292.89665806135775
31322,-292.89665806135775
31323,-292.89665806135775
31324,-292.89665806135775
31325,-292.89665806135775
31326,-292.90994732160584
31327,-292.90994732160584
31328,-292.90994732160584
31329,-292.90994732160584
31330,-292.90994732160584
31331,-292.90994732160584
31332,-292.90994732160584
31333,-292.90994732160584
31334,-292.90994732160584
31335,-292.90994732160584
31336,-292.90994732160584
31337,-292.90994732160584
31338,-292.90994732160584
31339,-292.90994732160584
31340,-292.90994732160584
31341,-292.90994732160584
31342,-292.90994732160584
31343,-292.90765921176103
31344,-292.90765921176103
31345,-292.90765921176103
31346,-292.90765921176103
31347,-292.90765921176103
31348,-292.90765921176103
31349,-292.90765921176103
31350,-292.9211500783359
31351,-292.9211500783359
31352,-292.9211500783359
31353,-292.9211500783359
31354,-292.9211500783359
31355,-292.9211500783359
31356,-292.9211500783359
31357,-292.9211500783359
31358,-292.9211500783359
31359,-292.91815894889487
31360,-292.91815894889487
31361,-292.91815894889487
31362,-292.91815894889487
31363,-292.9622511717678
31364,-292.9622511717678
31365,-292.9622511717678
31366,-292.9622511717678
31367,-292.9622511717678
31368,-292.9622511717678
31369,-292.9622511717678
31370,-292.9622511717678
31371,-292.9622511717678
31372,-292.9622511717678
31373,-292.9365532455641
31374,-292.9365532455641
31375,-292.9365532455641
31376,-292.9365532455641
31377,-292.9365532455641
31378,-292.9365532455641
31379,-292.9365532455641
31380,-292.9365532455641
31381,-292.9365532455641
31382,-292.9365532455641
31383,-292.8631683421992
31384,-292.8631683421992
31385,-292.8631683421992
31386,-292.8631683421992
31387,-292.86284330363816
31388,-292.86284330363816
31389,-292.86284330363816
31390,-292.86284330363816
31391,-292.86284330363816
31392,-292.86284330363816
31393,-292.86284330363816
31394,-292.86284330363816
31395,-292.86284330363816
31396,-292.86284330363816
31397,-292.86284330363816
31398,-292.9102373853584
31399,-292.9102373853584
31400,-292.9102373853584
31401,-292.9102373853584
31402,-292.9420483838403
31403,-292.9420483838403
31404,-292.9420483838403
31405,-292.9420483838403
31406,-292.9420483838403
31407,-292.9420483838403
31408,-292.95232272167306
31409,-292.95232272167306
31410,-292.95232272167306
31411,-292.95232272167306
31412,-292.95232272167306
31413,-292.95232272167306
31414,-292.95232272167306
31415,-293.07497666690443
31416,-293.07497666690443
31417,-293.07497666690443
31418,-293.07497666690443
31419,-293.07497666690443
31420,-293.07497666690443
31421,-293.0753344565219
31422,-293.0753344565219
31423,-293.0753344565219
31424,-293.0753344565219
31425,-293.0753344565219
31426,-293.0753344565219
31427,-293.0753344565219
31428,-293.0753344565219
31429,-293.02926672946387
31430,-293.02926672946387
31431,-293.02926672946387
31432,-293.02926672946387
31433,-293.02926672946387
31434,-293.02926672946387
31435,-292.9894333246262
31436,-292.9894333246262
31437,-292.9894333246262
31438,-292.9894333246262
31439,-292.9894333246262
31440,-292.9894333246262
31441,-292.9894333246262
31442,-292.9894333246262
31443,-292.9894333246262
31444,-292.9894333246262
31445,-292.9894333246262
31446,-292.9894333246262
31447,-292.9894333246262
31448,-292.9894333246262
31449,-292.9894333246262
31450,-292.9894333246262
31451,-292.9894333246262
31452,-292.9894333246262
31453,-292.9894333246262
31454,-292.9894333246262
31455,-292.9894333246262
31456,-292.9894333246262
31457,-292.9894333246262
31458,-292.9894333246262
31459,-293.0119539231799
31460,-293.0119539231799
31461,-293.0119539231799
31462,-293.0119539231799
31463,-293.0119539231799
31464,-293.0119539231799
31465,-293.0119539231799
31466,-293.0119539231799
31467,-293.0119539231799
31468,-293.0119539231799
31469,-293.0119539231799
31470,-292.9672098152233
31471,-292.9672098152233
31472,-292.9672098152233
31473,-292.9672098152233
31474,-292.9672098152233
31475,-292.9672098152233
31476,-292.9670927576209
31477,-292.9670927576209
31478,-292.9670927576209
31479,-292.9670927576209
31480,-292.9670927576209
31481,-292.9670927576209
31482,-292.9670927576209
31483,-292.9670927576209
31484,-292.9670927576209
31485,-292.9670927576209
31486,-292.9670927576209
31487,-292.9670927576209
31488,-292.9670927576209
31489,-292.971901285243
31490,-292.9664196821793
31491,-292.9664196821793
31492,-292.9664196821793
31493,-292.97656888118155
31494,-292.91655963380987
31495,-292.91655963380987
31496,-292.91655963380987
31497,-292.91544476817444
31498,-292.9254482284162
31499,-292.9254482284162
31500,-292.9254482284162
31501,-292.9254482284162
31502,-292.9254482284162
31503,-292.9254482284162
31504,-292.9254482284162
31505,-292.9254482284162
31506,-292.9254482284162
31507,-292.9254482284162
31508,-293.04675132466764
31509,-293.04675132466764
31510,-293.04675132466764
31511,-293.04675132466764
31512,-293.04675132466764
31513,-293.04675132466764
31514,-293.04675132466764
31515,-293.04675132466764
31516,-293.04675132466764
31517,-293.04675132466764
31518,-293.04675132466764
31519,-293.04675132466764
31520,-293.10716336595857
31521,-293.1110934499737
31522,-293.1110934499737
31523,-293.15544224220963
31524,-293.15544224220963
31525,-293.15544224220963
31526,-293.15544224220963
31527,-293.15544224220963
31528,-293.15544224220963
31529,-293.15544224220963
31530,-293.15544224220963
31531,-293.15544224220963
31532,-293.15544224220963
31533,-293.156436362163
31534,-293.156436362163
31535,-293.156436362163
31536,-293.156436362163
31537,-293.156436362163
31538,-293.156436362163
31539,-293.1548911902869
31540,-293.1548911902869
31541,-293.1548911902869
31542,-293.1548911902869
31543,-293.1548911902869
31544,-293.1548911902869
31545,-293.1548911902869
31546,-293.1548911902869
31547,-293.1548911902869
31548,-293.1548911902869
31549,-293.1548911902869
31550,-293.1548911902869
31551,-293.1548911902869
31552,-293.1548911902869
31553,-293.1560220659681
31554,-293.015865746162
31555,-293.015865746162
31556,-293.015865746162
31557,-293.015865746162
31558,-293.015865746162
31559,-293.015865746162
31560,-293.015865746162
31561,-293.015865746162
31562,-293.015865746162
31563,-293.015865746162
31564,-293.015865746162
31565,-293.015865746162
31566,-293.015865746162
31567,-293.015865746162
31568,-293.015865746162
31569,-293.015865746162
31570,-293.015865746162
31571,-293.015865746162
31572,-293.015865746162
31573,-293.0197815424139
31574,-293.0197815424139
31575,-293.0197815424139
31576,-293.0197815424139
31577,-293.0197815424139
31578,-293.0197815424139
31579,-293.0197815424139
31580,-293.00811029314366
31581,-293.00811029314366
31582,-293.00811029314366
31583,-293.00811029314366
31584,-293.00811029314366
31585,-293.00811029314366
31586,-293.00811029314366
31587,-293.00811029314366
31588,-293.00811029314366
31589,-293.00811029314366
31590,-293.00811029314366
31591,-293.00811029314366
31592,-293.00811029314366
31593,-293.00811029314366
31594,-293.00811029314366
31595,-293.00811029314366
31596,-293.00811029314366
31597,-292.9895770059144
31598,-292.9895770059144
31599,-292.9895770059144
31600,-292.9895770059144
31601,-292.9895770059144
31602,-292.9895770059144
31603,-292.9895770059144
31604,-292.9895770059144
31605,-292.9895770059144
31606,-292.9895770059144
31607,-292.9895770059144
31608,-292.9895770059144
31609,-292.9895770059144
31610,-292.9895770059144
31611,-292.9895770059144
31612,-292.9895770059144
31613,-292.9895770059144
31614,-292.9895770059144
31615,-292.9895770059144
31616,-292.9895770059144
31617,-292.9895770059144
31618,-292.9895770059144
31619,-293.0236658255177
31620,-293.0236658255177
31621,-293.00501577158764
31622,-293.00501577158764
31623,-293.00501577158764
31624,-293.00501577158764
31625,-293.00501577158764
31626,-293.00501577158764
31627,-293.00501577158764
31628,-293.00501577158764
31629,-293.00501577158764
31630,-293.01313152055883
31631,-293.01313152055883
31632,-293.01313152055883
31633,-293.0352381354604
31634,-293.0352381354604
31635,-293.0352381354604
31636,-293.0352381354604
31637,-293.0352381354604
31638,-293.0352381354604
31639,-293.0352381354604
31640,-293.0352381354604
31641,-293.0352381354604
31642,-293.0352381354604
31643,-293.0352381354604
31644,-293.0352381354604
31645,-293.0352381354604
31646,-293.0352381354604
31647,-293.0352381354604
31648,-293.0352381354604
31649,-293.0352381354604
31650,-293.0352381354604
31651,-293.0352381354604
31652,-293.0352381354604
31653,-293.0332706086116
31654,-293.0332706086116
31655,-293.0332706086116
31656,-293.0332706086116
31657,-293.0332706086116
31658,-293.0332706086116
31659,-293.0332706086116
31660,-293.0332706086116
31661,-293.0332706086116
31662,-293.0332706086116
31663,-293.0332706086116
31664,-293.0332706086116
31665,-293.02609318839563
31666,-293.0389574324016
31667,-293.0389574324016
31668,-293.0389574324016
31669,-293.0389574324016
31670,-293.0389574324016
31671,-293.0389574324016
31672,-293.0389574324016
31673,-293.04906936584064
31674,-293.04906936584064
31675,-293.04906936584064
31676,-293.04906936584064
31677,-293.04906936584064
31678,-293.04906936584064
31679,-293.0503150744861
31680,-293.0503150744861
31681,-292.9961216914001
31682,-292.9961216914001
31683,-292.9961216914001
31684,-292.9961216914001
31685,-292.9679231974017
31686,-292.9679231974017
31687,-292.9679231974017
31688,-292.9679231974017
31689,-292.9679231974017
31690,-292.9679231974017
31691,-292.9679231974017
31692,-292.9679231974017
31693,-292.9679231974017
31694,-292.9679231974017
31695,-292.9679231974017
31696,-292.9679231974017
31697,-292.9679231974017
31698,-292.91415089102514
31699,-292.91415089102514
31700,-292.9413175532646
31701,-292.9413175532646
31702,-292.9668762143812
31703,-292.9668762143812
31704,-292.9668762143812
31705,-292.9668762143812
31706,-292.9668762143812
31707,-292.9668762143812
31708,-292.9668762143812
31709,-292.9668762143812
31710,-292.9668762143812
31711,-292.96681287890334
31712,-292.9703848912592
31713,-292.9703848912592
31714,-292.9703848912592
31715,-292.9703848912592
31716,-292.9703848912592
31717,-292.9703848912592
31718,-292.9703848912592
31719,-292.9703848912592
31720,-292.9703848912592
31721,-292.9703848912592
31722,-292.9703848912592
31723,-293.1278003463261
31724,-293.1278003463261
31725,-293.1304540851198
31726,-293.1304540851198
31727,-293.1304540851198
31728,-293.1304540851198
31729,-293.1304540851198
31730,-293.1304540851198
31731,-293.1304540851198
31732,-293.1304540851198
31733,-293.1304540851198
31734,-293.1304540851198
31735,-293.1304540851198
31736,-293.1304540851198
31737,-293.10256415918525
31738,-293.10256415918525
31739,-293.10256415918525
31740,-293.10256415918525
31741,-293.10256415918525
31742,-293.10256415918525
31743,-293.10256415918525
31744,-293.10256415918525
31745,-293.10256415918525
31746,-293.08875260005766
31747,-293.08875260005766
31748,-293.08875260005766
31749,-293.08875260005766
31750,-293.08875260005766
31751,-293.08875260005766
31752,-293.08875260005766
31753,-293.08875260005766
31754,-293.08875260005766
31755,-293.08875260005766
31756,-293.08875260005766
31757,-293.08875260005766
31758,-293.0833978948955
31759,-293.08140139373444
31760,-293.08140139373444
31761,-293.0782320637107
31762,-293.0782320637107
31763,-293.0782320637107
31764,-293.0782320637107
31765,-293.0782320637107
31766,-293.0782320637107
31767,-293.1251070913351
31768,-293.1251070913351
31769,-293.1251070913351
31770,-293.1251070913351
31771,-293.1251070913351
31772,-293.1251070913351
31773,-293.1251070913351
31774,-293.1251070913351
31775,-293.0128482890289
31776,-293.0128482890289
31777,-293.0128482890289
31778,-293.0128482890289
31779,-293.0128482890289
31780,-293.0165691471571
31781,-293.0165691471571
31782,-293.0165691471571
31783,-293.0165691471571
31784,-293.0165691471571
31785,-293.0165691471571
31786,-293.0165691471571
31787,-293.0165691471571
31788,-293.0165691471571
31789,-293.0165691471571
31790,-293.0165691471571
31791,-293.0165691471571
31792,-293.0165691471571
31793,-293.0165691471571
31794,-293.0165691471571
31795,-293.0165691471571
31796,-293.0165691471571
31797,-293.0165691471571
31798,-293.0165691471571
31799,-293.0165691471571
31800,-293.0165691471571
31801,-293.0165691471571
31802,-293.0523719741371
31803,-293.0523719741371
31804,-293.0523719741371
31805,-293.0523719741371
31806,-293.0523719741371
31807,-293.0523719741371
31808,-293.0523719741371
31809,-293.0523719741371
31810,-293.0523719741371
31811,-293.0523719741371
31812,-293.0523719741371
31813,-293.0523719741371
31814,-293.0523719741371
31815,-293.0523719741371
31816,-293.0523719741371
31817,-293.0523719741371
31818,-293.0523719741371
31819,-293.0523719741371
31820,-293.0523719741371
31821,-293.0523719741371
31822,-293.0523719741371
31823,-293.0523719741371
31824,-293.0523719741371
31825,-293.0523719741371
31826,-293.0523719741371
31827,-293.0523719741371
31828,-293.0523719741371
31829,-293.0523719741371
31830,-293.0523719741371
31831,-293.0523719741371
31832,-293.069131714503
31833,-293.069131714503
31834,-293.069131714503
31835,-293.069131714503
31836,-293.069131714503
31837,-293.069131714503
31838,-293.069131714503
31839,-293.069131714503
31840,-293.069131714503
31841,-293.069131714503
31842,-293.069131714503
31843,-293.069131714503
31844,-293.069131714503
31845,-293.069131714503
31846,-293.069131714503
31847,-293.04669774913805
31848,-293.04909655590495
31849,-293.0963442267524
31850,-293.0963442267524
31851,-293.0963442267524
31852,-293.0963442267524
31853,-293.0963442267524
31854,-293.10942504950765
31855,-293.10942504950765
31856,-293.10942504950765
31857,-293.10942504950765
31858,-293.1095772695604
31859,-293.1095772695604
31860,-293.1095772695604
31861,-293.1095772695604
31862,-293.1076359304875
31863,-293.1076359304875
31864,-293.1076359304875
31865,-293.1076359304875
31866,-293.1076359304875
31867,-293.1076359304875
31868,-293.1076359304875
31869,-293.1076359304875
31870,-293.1076359304875
31871,-293.1076359304875
31872,-293.1076359304875
31873,-293.1076359304875
31874,-293.1076359304875
31875,-293.10164987714734
31876,-293.10164987714734
31877,-293.10164987714734
31878,-293.0899334735233
31879,-293.0899334735233
31880,-293.0899334735233
31881,-293.0899334735233
31882,-293.0899334735233
31883,-293.0899334735233
31884,-293.07958349733406
31885,-293.07958349733406
31886,-293.07958349733406
31887,-293.07958349733406
31888,-293.07958349733406
31889,-293.07958349733406
31890,-293.07958349733406
31891,-293.07958349733406
31892,-293.0846169319735
31893,-293.0769257020962
31894,-293.0769257020962
31895,-293.0769257020962
31896,-293.0769257020962
31897,-293.0769257020962
31898,-293.0769257020962
31899,-293.0769257020962
31900,-293.0769257020962
31901,-293.0769257020962
31902,-293.0769257020962
31903,-293.0769257020962
31904,-293.0769257020962
31905,-293.0769257020962
31906,-293.0769257020962
31907,-293.0769257020962
31908,-293.0769257020962
31909,-293.0769257020962
31910,-293.0769257020962
31911,-293.0769257020962
31912,-293.0769257020962
31913,-293.0769257020962
31914,-293.0769257020962
31915,-293.0769257020962
31916,-293.0769257020962
31917,-293.0769257020962
31918,-293.0743241014394
31919,-293.0743241014394
31920,-293.082723083015
31921,-293.082723083015
31922,-293.082723083015
31923,-293.03359369204236
31924,-293.03359369204236
31925,-293.03359369204236
31926,-293.03359369204236
31927,-293.03359369204236
31928,-293.03359369204236
31929,-293.03359369204236
31930,-293.03359369204236
31931,-293.03359369204236
31932,-293.03359369204236
31933,-293.03359369204236
31934,-293.03359369204236
31935,-293.03359369204236
31936,-293.03359369204236
31937,-293.03359369204236
31938,-293.03359369204236
31939,-293.03359369204236
31940,-293.03359369204236
31941,-293.03359369204236
31942,-293.03517374800737
31943,-293.03517374800737
31944,-293.03517374800737
31945,-293.03517374800737
31946,-293.03517374800737
31947,-293.03517374800737
31948,-293.03517374800737
31949,-293.03517374800737
31950,-293.03517374800737
31951,-293.03517374800737
31952,-293.03517374800737
31953,-293.03517374800737
31954,-293.03517374800737
31955,-293.03517374800737
31956,-293.03517374800737
31957,-293.03517374800737
31958,-293.03517374800737
31959,-293.03517374800737
31960,-293.03517374800737
31961,-293.03517374800737
31962,-293.03517374800737
31963,-293.03517374800737
31964,-293.03517374800737
31965,-293.03517374800737
31966,-293.03517374800737
31967,-293.03517374800737
31968,-293.03517374800737
31969,-293.04447737772097
31970,-293.04447737772097
31971,-293.04447737772097
31972,-293.04447737772097
31973,-293.04447737772097
31974,-293.04447737772097
31975,-293.0588902875483
31976,-293.0588902875483
31977,-293.05654217053655
31978,-293.05654217053655
31979,-293.05654217053655
31980,-293.05654217053655
31981,-293.05654217053655
31982,-293.04218522981756
31983,-293.04218522981756
31984,-293.04218522981756
31985,-293.04218522981756
31986,-293.04218522981756
31987,-293.04218522981756
31988,-293.04218522981756
31989,-293.04218522981756
31990,-293.04218522981756
31991,-293.04218522981756
31992,-293.04218522981756
31993,-293.04218522981756
31994,-293.04218522981756
31995,-293.04218522981756
31996,-293.04218522981756
31997,-293.0560699948992
31998,-293.0560699948992
31999,-293.0560699948992
32000,-293.0560699948992
32001,-293.0560699948992
32002,-293.0560699948992
32003,-293.0560699948992
32004,-293.0560699948992
32005,-293.0560699948992
32006,-293.0560699948992
32007,-293.05722154998506
32008,-293.05722154998506
32009,-293.05722154998506
32010,-293.05722154998506
32011,-293.05722154998506
32012,-293.0746940900721
32013,-293.0728328794163
32014,-293.10364030319107
32015,-293.10364030319107
32016,-293.10364030319107
32017,-293.07084507444716
32018,-293.07084507444716
32019,-293.07084507444716
32020,-293.07084507444716
32021,-293.07084507444716
32022,-293.07084507444716
32023,-293.07084507444716
32024,-293.07084507444716
32025,-293.07084507444716
32026,-293.07084507444716
32027,-293.07084507444716
32028,-293.07084507444716
32029,-293.07084507444716
32030,-293.07084507444716
32031,-293.07084507444716
32032,-293.07084507444716
32033,-293.07084507444716
32034,-293.07084507444716
32035,-293.07084507444716
32036,-293.07084507444716
32037,-293.07084507444716
32038,-293.07084507444716
32039,-293.07084507444716
32040,-293.07084507444716
32041,-293.07084507444716
32042,-293.07084507444716
32043,-293.07084507444716
32044,-293.07084507444716
32045,-293.07084507444716
32046,-293.07084507444716
32047,-293.07084507444716
32048,-293.07084507444716
32049,-293.07084507444716
32050,-293.07084507444716
32051,-293.07084507444716
32052,-293.07084507444716
32053,-293.07084507444716
32054,-293.07084507444716
32055,-293.07084507444716
32056,-293.07084507444716
32057,-293.07084507444716
32058,-293.07084507444716
32059,-293.07084507444716
32060,-293.07084507444716
32061,-293.068283757472
32062,-293.068283757472
32063,-293.068283757472
32064,-293.068283757472
32065,-293.068283757472
32066,-293.068283757472
32067,-293.068283757472
32068,-293.068283757472
32069,-293.068283757472
32070,-293.068283757472
32071,-293.068283757472
32072,-293.068283757472
32073,-293.068283757472
32074,-293.068283757472
32075,-293.068283757472
32076,-293.0629402743706
32077,-293.0629402743706
32078,-293.03518026119224
32079,-293.03518026119224
32080,-293.03518026119224
32081,-293.03518026119224
32082,-293.03518026119224
32083,-293.03518026119224
32084,-293.03518026119224
32085,-293.03518026119224
32086,-293.03518026119224
32087,-293.03518026119224
32088,-293.03518026119224
32089,-293.03518026119224
32090,-293.03518026119224
32091,-293.0340283404909
32092,-293.0340283404909
32093,-293.0340283404909
32094,-293.005680806481
32095,-293.02408825005534
32096,-293.02408825005534
32097,-293.01658989959475
32098,-293.01658989959475
32099,-293.01658989959475
32100,-293.03356188636633
32101,-293.03356188636633
32102,-293.03356188636633
32103,-293.03356188636633
32104,-293.03356188636633
32105,-293.03356188636633
32106,-293.03356188636633
32107,-293.03356188636633
32108,-293.03356188636633
32109,-293.03356188636633
32110,-293.03356188636633
32111,-293.03356188636633
32112,-293.03356188636633
32113,-293.03356188636633
32114,-293.0328889062121
32115,-293.0328889062121
32116,-293.0328889062121
32117,-293.0328889062121
32118,-293.0328889062121
32119,-293.0328889062121
32120,-293.0328889062121
32121,-293.0328889062121
32122,-293.0328889062121
32123,-293.0328889062121
32124,-293.0328889062121
32125,-293.0328889062121
32126,-293.0328889062121
32127,-293.0328889062121
32128,-293.0328889062121
32129,-293.0328889062121
32130,-293.0328889062121
32131,-293.0328889062121
32132,-293.03641112027134
32133,-293.03641112027134
32134,-293.03641112027134
32135,-293.03641112027134
32136,-293.03641112027134
32137,-293.03641112027134
32138,-293.03641112027134
32139,-293.03641112027134
32140,-293.03641112027134
32141,-293.04482858868613
32142,-293.0749393643431
32143,-293.0749393643431
32144,-293.0749393643431
32145,-293.06212667920676
32146,-293.06212667920676
32147,-293.06212667920676
32148,-293.06212667920676
32149,-293.06212667920676
32150,-293.06212667920676
32151,-293.06212667920676
32152,-293.06212667920676
32153,-293.06212667920676
